,titles,descriptions,links
18,"Frank zit in quarantaine: Mijn kind spreekt in geheimtaal ‘reipap si po, apap’",Net als veel Nederlanders blijft redacteur Frank Poorthuis thuis. Frank zit in de risicogroep. Verslag van dag 34. Lees alle eerdere afleveringen hier terug.,https://www.ad.nl/binnenland/frank-zit-in-quarantaine-mijn-kind-spreekt-in-geheimtaal-reipap-si-po-apap~a2103ef3/
19,Minister Ollongren is terug en ze gaat de huren niet bevriezen,"Hoewel de oppositie het dolgraag wil, gaat minister Kajsa Ollongren van Binnenlandse Zaken de huren niet bevriezen. Volgens haar is dat onverstandig, omdat woningcorporaties de huurinkomsten hard nodig hebben om ook tijdens de coronacrisis te blijven bouwen.",https://www.ad.nl/wonen/minister-ollongren-is-terug-en-ze-gaat-de-huren-niet-bevriezen~ae3b0c25/
20,"RIVM: 189 nieuwe sterfgevallen, maar ‘slechts’ 188 nieuwe ziekenhuisopnames","Het aantal meldingen van personen die als gevolg van corona zijn overleden is de afgelopen 24 uur gestegen met 189. Daarnaast kwamen er 188 meldingen binnen van mensen die in het ziekenhuis zijn opgenomen (geweest). Het, vergeleken met de afgelopen dagen, hoge aantal doden komt doordat veel sterfgevallen pas na het paasweekend, dus gisteren, zijn gerapporteerd.",https://www.ad.nl/binnenland/rivm-189-nieuwe-sterfgevallen-maar-slechts-188-nieuwe-ziekenhuisopnames~ad966c1d/
21,PODCAST | ‘Trump heeft wel een punt met kritiek op WHO’,"‘Donald Trump heeft gelijk wanneer hij zegt dat de Wereldgezondheidsorganisatie - de WHO - niet goed heeft gefunctioneerd in deze zaak,’ zegt buitenlandcommentator Bob van Huet in de podcast Achter het Verhaal over de coronacrisis. ‘Je kunt zeggen dat de WHO wel heel erg op China afgegaan is en erg snel complimenten uitgedeeld heeft over de aanpak.’",https://www.ad.nl/achter-de-schermen/podcast-trump-heeft-wel-een-punt-met-kritiek-op-who~aae7ea62/
22,"Martin Kool maakt puzzels voor deze site: ‘Een welkome afleiding, zeker in deze tijden’","De experts zijn duidelijk, hoe mooi het weer buiten ook mag zijn, de komende weken moeten we nog steeds gehoor geven aan de oproep zoveel mogelijk binnen te blijven. Maar wat als je alle series op Netflix al hebt gebinged, de meeste online kooktips al in de praktijk hebt gebracht en de buren gek worden van jouw sportsessies in de woonkamer?",https://www.ad.nl/nlblijftthuis/martin-kool-maakt-puzzels-voor-deze-site-een-welkome-afleiding-zeker-in-deze-tijden~ac308a77/
23,Duizenden gebruikers aangemerkt als fraudeur door storing Marktplaats,Marktplaats heeft sinds gisteren te maken met een storing waardoor duizenden accounts geblokkeerd zijn en onterecht als frauduleus worden aangemerkt. Verkopers krijgen ten onrechte berichten dat bepaalde kopers vermoedelijk fraudeurs zijn.,https://www.ad.nl/tech/duizenden-gebruikers-aangemerkt-als-fraudeur-door-storing-marktplaats~a6ea9564/
24,"Winkels gaan weer open, omzet stijgt: ‘Winkelen kan ook weer’","Mode- en schoenenwinkels openen de deuren weer. De omzet stijgt, de consument durft de deur weer uit. ,,We zien dat veel winkeliers oplossingen hebben bedacht voor de anderhalve-metereconomie dus wij durven nu ook te zeggen: winkelen kan weer”, zegt directeur Jan Meerman van brancheorganisatie INretail.",https://www.ad.nl/binnenland/winkels-gaan-weer-open-omzet-stijgt-winkelen-kan-ook-weer~aee265ff/
25,Kamerleden 50Plus willen nu toch ook ledenraadpleging over Dales,"De Tweede Kamerleden van 50Plus, die gisteren nog via een persbericht het vertrouwen opzegden in partijvoorzitter Geert Dales, erkennen nu toch dat de leden gaan over het lot van Dales.",https://www.ad.nl/politiek/kamerleden-50plus-willen-nu-toch-ook-ledenraadpleging-over-dales~a9d38b40/
26,Emma (16) niet welkom op Cuba: zeilend terug naar huis enige optie,De coronacrisis betekent voor Emma van Kampen (16) uit Woudenberg een bizarre wending in een zeilavontuur door het Caribisch gebied.,https://www.ad.nl/nlblijftthuis/emma-16-niet-welkom-op-cuba-zeilend-terug-naar-huis-enige-optie~ada4a059/
27,Bedreigd homokoppel wil voorlopig geen bemiddelingsgesprek met belager,"Het homostel dat in Amsterdam werd bedreigd en uitgescholden door een groepje jongeren, staat nog niet open voor een ‘bemiddelingsgesprek’ met de 15-jarige verdachte die gisteren werd vrijgelaten. De advocaat van die jongen hoopt vervolging te kunnen voorkomen door een bemiddelingsgesprek aan te bieden.",https://www.ad.nl/binnenland/bedreigd-homokoppel-wil-voorlopig-geen-bemiddelingsgesprek-met-belager~a042bae6/
28,Coronacrisis? Bloemist zit op rozen: ‘alle records worden gebroken’,"Nederlanders kopen massaal bloemen en tuinplanten nu zij noodgedwongen binnen zitten. Bloemisten beleven gouden tijden. ,,Afgelopen paasweekeinde zijn alle records gebroken, komende Moederdag wordt zoals nog niet vertoond.”",https://www.ad.nl/economie/coronacrisis-bloemist-zit-op-rozen-alle-records-worden-gebroken~a522bcd0/
29,Schooldirecteur Maarten steekt kinderen hart onder de riem met aanstekelijk liedje,"Maarten Tromp (42) uit Amersfoort is directeur van basisschool Ridderspoor in Houten én schrijft kinderliedjes. Die krachten bundelde hij afgelopen week, toen hij een liedje schreef voor de leerlingen van zijn school. ,,Zo proberen we in verbinding te blijven en positieve energie mee te geven, want het kan voor sommigen best akelig en angstig zijn.”",https://www.ad.nl/nlblijftthuis/schooldirecteur-maarten-steekt-kinderen-hart-onder-de-riem-met-aanstekelijk-liedje~ac55c480/
